timestamp,open,high,low,close,volume
2023-04-18 02:00:00,1993.87,2011.75,1991.19,2005.69,231953.0
2023-04-19 02:00:00,2005.7,2008.08,1969.13,1993.6,284844.0
2023-04-20 02:00:00,1993.61,2012.27,1990.44,2005.19,270783.0
2023-04-21 02:00:00,2005.18,2005.44,1971.49,1983.07,285147.0
2023-04-23 02:00:00,1982.22,1985.28,1981.71,1984.58,5490.0
2023-04-24 02:00:00,1984.57,1996.51,1974.04,1994.95,244500.0
2023-04-25 02:00:00,1994.97,2003.75,1976.01,2000.13,304998.0
2023-04-26 02:00:00,2000.12,2009.25,1983.25,1991.61,329825.0
2023-04-27 02:00:00,1991.6,2003.19,1973.98,1986.83,307326.0
2023-04-28 02:00:00,1986.82,1994.92,1975.95,1989.61,314500.0
2023-04-30 02:00:00,1989.72,1991.86,1986.57,1986.82,7431.0
2023-05-01 02:00:00,1986.83,2005.92,1976.99,1981.32,239634.0
2023-05-02 02:00:00,1981.33,2019.29,1978.39,2015.85,301341.0
2023-05-03 02:00:00,2015.84,2062.62,2007.39,2051.88,327509.0
2023-05-04 02:00:00,2051.87,2059.46,2030.26,2049.86,416977.0
2023-05-05 02:00:00,2049.85,2052.9,1999.39,2016.79,305869.0
2023-05-07 02:00:00,2016.27,2017.26,2014.18,2015.95,8119.0
2023-05-08 02:00:00,2015.96,2029.28,2015.11,2021.23,217857.0
2023-05-09 02:00:00,2021.22,2037.53,2019.43,2036.23,218253.0
2023-05-10 02:00:00,2036.22,2048.19,2021.41,2031.35,285490.0
2023-05-11 02:00:00,2031.36,2041.15,2011.03,2016.28,317349.0
2023-05-12 02:00:00,2016.3,2022.46,2000.87,2010.8,283799.0
2023-05-14 02:00:00,2008.54,2011.95,2008.54,2009.52,5393.0
2023-05-15 02:00:00,2009.5,2022.07,2008.61,2014.34,233136.0
2023-05-16 02:00:00,2014.35,2018.23,1985.4,1989.61,287971.0
2023-05-17 02:00:00,1989.62,1992.94,1974.93,1982.69,257482.0
2023-05-18 02:00:00,1982.7,1985.95,1951.86,1958.34,269194.0
2023-05-19 02:00:00,1958.35,1984.1,1953.96,1977.71,273311.0
2023-05-21 02:00:00,1978.07,1981.43,1977.94,1980.78,6143.0
2023-05-22 02:00:00,1980.79,1982.55,1968.81,1969.74,245801.0
2023-05-23 02:00:00,1969.76,1977.66,1954.17,1974.97,286945.0
2023-05-24 02:00:00,1974.98,1985.2,1956.62,1959.7,318831.0
2023-05-25 02:00:00,1959.71,1964.72,1938.74,1940.43,332139.0
2023-05-26 02:00:00,1940.45,1957.18,1936.69,1946.3,289438.0
2023-05-28 02:00:00,1943.05,1946.2,1943.03,1943.6,7072.0
2023-05-29 02:00:00,1943.61,1949.66,1940.18,1941.45,134269.0
2023-05-30 02:00:00,1941.46,1963.43,1931.99,1958.47,282272.0
2023-05-31 02:00:00,1958.49,1974.71,1953.54,1966.24,266773.0
2023-06-01 02:00:00,1966.23,1983.02,1953.28,1976.98,289620.0
2023-06-02 02:00:00,1976.97,1983.34,1947.44,1948.06,290719.0
2023-06-04 02:00:00,1947.39,1950.06,1947.25,1949.3,7277.0
2023-06-05 02:00:00,1949.29,1963.94,1938.03,1961.17,272561.0
2023-06-06 02:00:00,1961.19,1966.29,1954.29,1963.28,235087.0
2023-06-07 02:00:00,1963.29,1970.07,1939.77,1944.38,276916.0
2023-06-08 02:00:00,1944.39,1970.42,1942.71,1965.25,256761.0
2023-06-09 02:00:00,1965.24,1972.98,1956.51,1960.85,225937.0
2023-06-11 02:00:00,1959.45,1960.51,1957.99,1959.92,5004.0
2023-06-12 02:00:00,1959.91,1966.9,1949.08,1959.91,255708.0
2023-06-13 02:00:00,1959.9,1970.87,1939.93,1943.85,296853.0
2023-06-14 02:00:00,1943.86,1960.16,1939.63,1945.16,243521.0
2023-06-15 02:00:00,1945.15,1960.15,1924.45,1958.17,297109.0
2023-06-16 02:00:00,1958.16,1967.81,1953.16,1957.64,288838.0
2023-06-18 02:00:00,1958.47,1958.52,1956.66,1956.92,4050.0
2023-06-19 02:00:00,1958.06,1958.59,1947.71,1952.37,146255.0
2023-06-20 02:00:00,1952.38,1956.68,1929.7,1937.21,288423.0
2023-06-21 02:00:00,1937.22,1939.4,1919.06,1933.79,298037.0
2023-06-22 02:00:00,1933.81,1934.18,1912.33,1914.41,239009.0
2023-06-23 02:00:00,1914.4,1936.67,1910.04,1920.86,280542.0
2023-06-25 02:00:00,1923.01,1925.37,1922.63,1925.25,6698.0
2023-06-26 02:00:00,1925.26,1933.23,1920.85,1922.43,220380.0
2023-06-27 02:00:00,1922.46,1930.58,1910.79,1915.41,258656.0
2023-06-28 02:00:00,1915.42,1917.13,1902.73,1909.64,241690.0
2023-06-29 02:00:00,1909.65,1913.01,1892.9,1908.65,285679.0
2023-06-30 02:00:00,1908.66,1922.66,1900.46,1919.47,267092.0
2023-07-02 02:00:00,1918.51,1919.56,1917.39,1918.13,4841.0
2023-07-03 02:00:00,1918.12,1930.85,1909.96,1921.13,219612.0
2023-07-04 02:00:00,1921.12,1930.6,1919.9,1926.22,122100.0
2023-07-05 02:00:00,1926.23,1934.95,1914.72,1916.73,229944.0
2023-07-06 02:00:00,1916.74,1927.51,1902.54,1911.49,289646.0
2023-07-07 02:00:00,1911.5,1934.8,1909.55,1925.57,262683.0
2023-07-09 02:00:00,1925.13,1928.14,1923.79,1924.82,6912.0
2023-07-10 02:00:00,1924.81,1926.84,1912.54,1924.76,201215.0
2023-07-11 02:00:00,1924.78,1938.35,1924.34,1933.23,205632.0
2023-07-12 02:00:00,1933.22,1959.58,1933.15,1957.66,260794.0
2023-07-13 02:00:00,1957.67,1963.57,1952.33,1960.05,266802.0
2023-07-14 02:00:00,1960.06,1963.68,1950.87,1955.35,264040.0
2023-07-16 02:00:00,1954.88,1954.95,1951.3,1953.25,5949.0
2023-07-17 02:00:00,1953.26,1959.76,1945.69,1955.33,204280.0
2023-07-18 02:00:00,1955.32,1984.25,1954.58,1977.43,291585.0
2023-07-19 02:00:00,1977.42,1980.81,1969.68,1977.66,158254.0
2023-07-20 02:00:00,1977.65,1987.37,1965.25,1972.17,130212.0
2023-07-21 02:00:00,1972.18,1973.69,1956.77,1961.82,114304.0
2023-07-23 02:00:00,1962.3,1962.84,1960.28,1961.13,2687.0
2023-07-24 02:00:00,1961.14,1967.75,1953.15,1954.36,117778.0
2023-07-25 02:00:00,1954.37,1966.19,1951.72,1965.23,115071.0
2023-07-26 02:00:00,1965.2,1978.17,1961.95,1971.94,128757.0
2023-07-27 02:00:00,1971.97,1982.03,1942.52,1947.39,148740.0
2023-07-28 02:00:00,1947.37,1963.42,1945.97,1959.2,139566.0
2023-07-30 02:00:00,1959.74,1960.42,1957.28,1957.98,4294.0
2023-07-31 02:00:00,1957.96,1972.25,1951.0,1963.87,111630.0
2023-08-01 02:00:00,1963.86,1964.58,1941.16,1952.08,123755.0
2023-08-02 02:00:00,1952.07,1954.68,1932.98,1935.96,128040.0
2023-08-03 02:00:00,1935.99,1938.8,1929.45,1935.69,127621.0
2023-08-04 02:00:00,1935.68,1946.78,1925.52,1942.79,121545.0
2023-08-06 02:00:00,1942.46,1946.62,1942.38,1943.78,4798.0
2023-08-07 02:00:00,1943.8,1945.23,1931.66,1936.68,98659.0
2023-08-08 02:00:00,1936.73,1937.27,1922.67,1925.52,116694.0
2023-08-09 02:00:00,1925.53,1932.28,1913.96,1916.64,101956.0
2023-08-10 02:00:00,1916.65,1930.05,1910.7,1912.32,122528.0
2023-08-11 02:00:00,1912.31,1920.85,1911.8,1913.69,97834.0
2023-08-13 02:00:00,1913.75,1915.13,1912.35,1913.58,3326.0
2023-08-14 02:00:00,1913.59,1916.18,1902.6,1907.52,109600.0
2023-08-15 02:00:00,1907.51,1911.5,1896.33,1901.37,137861.0
2023-08-16 02:00:00,1901.38,1907.12,1891.76,1893.25,119390.0
2023-08-17 02:00:00,1893.26,1903.36,1884.95,1891.18,128731.0
2023-08-18 02:00:00,1891.2,1896.74,1886.63,1889.32,108306.0
2023-08-20 02:00:00,1889.38,1890.8,1888.75,1889.83,3479.0
2023-08-21 02:00:00,1889.82,1898.68,1884.66,1894.68,119142.0
2023-08-22 02:00:00,1894.65,1904.42,1889.0,1898.42,110834.0
2023-08-23 02:00:00,1898.43,1920.24,1898.35,1917.76,120212.0
2023-08-24 02:00:00,1917.78,1923.29,1911.69,1915.73,109248.0
2023-08-25 02:00:00,1915.72,1922.37,1903.58,1914.76,112598.0
2023-08-27 02:00:00,1915.75,1916.22,1914.43,1915.13,3347.0
2023-08-28 02:00:00,1915.14,1926.16,1912.69,1920.98,91149.0
2023-08-29 02:00:00,1920.99,1938.2,1914.19,1936.28,108393.0
2023-08-30 02:00:00,1936.29,1949.08,1934.95,1944.12,110462.0
2023-08-31 02:00:00,1944.16,1947.79,1938.81,1939.65,101505.0
2023-09-01 02:00:00,1939.64,1952.86,1934.31,1940.13,111104.0
2023-09-03 02:00:00,1940.07,1940.95,1939.36,1940.53,2051.0
