timestamp,open,high,low,close,volume
2025-11-14 05:00:00,4204.42,4205.74,4159.04,4181.01,70084.0
2025-11-14 09:00:00,4180.99,4186.9,4130.8,4132.77,78770.0
2025-11-14 13:00:00,4132.69,4140.44,4031.99,4093.48,154849.0
2025-11-14 17:00:00,4093.49,4111.07,4080.98,4089.95,95086.0
2025-11-14 21:00:00,4089.97,4092.34,4075.39,4084.93,26352.0
2025-11-16 21:00:00,4086.31,4106.71,4071.32,4096.32,14630.0
2025-11-17 01:00:00,4096.29,4101.92,4069.93,4082.99,72654.0
2025-11-17 05:00:00,4083.13,4089.16,4049.65,4088.16,56438.0
2025-11-17 09:00:00,4088.2,4096.0,4061.1,4078.36,62441.0
2025-11-17 13:00:00,4078.4,4092.15,4060.57,4064.17,92995.0
2025-11-17 17:00:00,4064.11,4081.0,4010.78,4010.95,88550.0
2025-11-17 21:00:00,4011.02,4055.44,4006.7,4036.7,45654.0
2025-11-18 01:00:00,4036.71,4045.11,4008.38,4013.05,74357.0
2025-11-18 05:00:00,4013.1,4025.06,3997.95,4013.58,66870.0
2025-11-18 09:00:00,4013.69,4050.36,4010.67,4039.33,61547.0
2025-11-18 13:00:00,4039.26,4081.65,4029.18,4052.81,112316.0
2025-11-18 17:00:00,4052.82,4081.8,4040.34,4081.08,80624.0
2025-11-18 21:00:00,4081.17,4082.09,4064.81,4076.7,32007.0
2025-11-19 01:00:00,4076.69,4080.5,4055.62,4066.83,65124.0
2025-11-19 05:00:00,4066.81,4098.52,4064.41,4086.81,58622.0
2025-11-19 09:00:00,4086.77,4118.9,4078.27,4112.78,69283.0
2025-11-19 13:00:00,4112.8,4132.73,4090.2,4096.58,99547.0
2025-11-19 17:00:00,4096.57,4098.7,4055.42,4073.56,117762.0
2025-11-19 21:00:00,4073.36,4108.07,4065.55,4104.51,39734.0
2025-11-20 01:00:00,4104.41,4110.0,4040.24,4072.29,76353.0
2025-11-20 05:00:00,4072.32,4080.49,4054.0,4059.86,60085.0
2025-11-20 09:00:00,4059.74,4072.73,4038.78,4060.48,73850.0
2025-11-20 13:00:00,4060.65,4107.12,4060.05,4070.25,119678.0
2025-11-20 17:00:00,4070.17,4087.16,4043.8,4084.53,128064.0
2025-11-20 21:00:00,4084.56,4088.85,4072.94,4079.09,36663.0
2025-11-21 01:00:00,4079.12,4081.14,4049.29,4056.12,65995.0
2025-11-21 05:00:00,4056.09,4064.81,4024.78,4031.6,76904.0
2025-11-21 09:00:00,4031.52,4063.39,4022.42,4036.61,94027.0
2025-11-21 13:00:00,4036.51,4083.83,4034.75,4069.61,129670.0
2025-11-21 17:00:00,4069.49,4101.07,4062.92,4087.53,92197.0
2025-11-21 21:00:00,4087.54,4088.67,4054.48,4065.02,33377.0
2025-11-23 21:00:00,4068.35,4077.62,4065.71,4075.09,12356.0
2025-11-24 01:00:00,4075.02,4076.08,4040.54,4050.31,65664.0
2025-11-24 05:00:00,4050.42,4067.58,4039.89,4059.92,65236.0
2025-11-24 09:00:00,4059.89,4076.93,4059.55,4069.85,60689.0
2025-11-24 13:00:00,4069.86,4093.77,4065.71,4091.7,79923.0
2025-11-24 17:00:00,4091.77,4125.93,4088.03,4118.43,67558.0
2025-11-24 21:00:00,4118.37,4144.24,4117.9,4143.6,30838.0
2025-11-25 01:00:00,4143.7,4155.65,4122.59,4143.04,63510.0
2025-11-25 05:00:00,4143.01,4151.96,4130.22,4132.55,52179.0
2025-11-25 09:00:00,4132.65,4139.38,4109.55,4133.41,63811.0
2025-11-25 13:00:00,4133.49,4150.81,4110.99,4123.09,94785.0
2025-11-25 17:00:00,4123.08,4159.42,4122.08,4133.68,76878.0
2025-11-25 21:00:00,4133.67,4138.38,4127.5,4133.64,24382.0
2025-11-26 01:00:00,4133.67,4169.25,4132.54,4166.02,47563.0
2025-11-26 05:00:00,4165.92,4168.61,4146.77,4157.35,43888.0
2025-11-26 09:00:00,4157.37,4173.02,4154.76,4171.48,53075.0
2025-11-26 13:00:00,4171.5,4173.42,4136.69,4165.29,88637.0
2025-11-26 17:00:00,4165.35,4171.55,4158.04,4163.2,59706.0
2025-11-26 21:00:00,4163.15,4168.83,4161.32,4164.83,22648.0
2025-11-27 01:00:00,4164.85,4167.28,4144.14,4147.3,48179.0
2025-11-27 05:00:00,4147.23,4162.28,4142.57,4160.09,45176.0
2025-11-27 09:00:00,4160.14,4167.02,4148.25,4157.21,48664.0
2025-11-27 13:00:00,4157.29,4161.71,4149.11,4157.9,47859.0
2025-11-27 17:00:00,4157.88,4160.3,4151.37,4157.23,20482.0
2025-11-27 21:00:00,4158.35,4163.87,4158.14,4163.36,4336.0
2025-11-28 01:00:00,4163.37,4193.03,4163.02,4184.14,42204.0
2025-11-28 05:00:00,4184.15,4188.69,4162.47,4174.58,13304.0
2025-11-28 09:00:00,4174.59,4179.53,4143.95,4171.61,34578.0
2025-11-28 13:00:00,4171.58,4208.68,4168.23,4203.57,61677.0
2025-11-28 17:00:00,4203.59,4226.96,4197.7,4219.28,66035.0
2025-11-30 21:00:00,4220.44,4231.61,4205.84,4221.74,19754.0
2025-12-01 01:00:00,4221.72,4256.39,4218.14,4239.26,98990.0
2025-12-01 05:00:00,4239.27,4246.88,4215.34,4245.29,77317.0
2025-12-01 09:00:00,4245.28,4262.3,4238.33,4254.52,77009.0
2025-12-01 13:00:00,4254.54,4264.45,4219.55,4232.49,126425.0
2025-12-01 17:00:00,4232.46,4244.59,4223.14,4236.88,99429.0
2025-12-01 21:00:00,4236.86,4241.39,4224.3,4227.53,36219.0
2025-12-02 01:00:00,4227.6,4229.58,4191.76,4216.76,85176.0
2025-12-02 05:00:00,4216.7,4226.14,4203.26,4213.28,64265.0
2025-12-02 09:00:00,4213.35,4217.13,4180.92,4205.3,69011.0
2025-12-02 13:00:00,4205.25,4230.48,4163.33,4169.33,115005.0
2025-12-02 17:00:00,4169.38,4200.3,4167.0,4196.43,85381.0
2025-12-02 21:00:00,4196.44,4216.14,4194.81,4212.7,36015.0
2025-12-03 01:00:00,4212.72,4228.88,4204.38,4221.09,69675.0
2025-12-03 05:00:00,4221.08,4225.16,4200.11,4206.36,65695.0
2025-12-03 09:00:00,4206.38,4210.22,4194.39,4208.56,62469.0
2025-12-03 13:00:00,4208.57,4241.4,4205.06,4216.25,113858.0
2025-12-03 17:00:00,4216.22,4224.88,4195.16,4207.79,93096.0
2025-12-03 21:00:00,4207.8,4212.67,4202.48,4207.12,30047.0
2025-12-04 01:00:00,4207.09,4216.76,4187.32,4195.77,74052.0
2025-12-04 05:00:00,4195.69,4199.08,4174.85,4193.71,69072.0
2025-12-04 09:00:00,4193.68,4206.5,4183.52,4198.49,61035.0
2025-12-04 13:00:00,4198.45,4213.4,4185.51,4207.43,101560.0
2025-12-04 17:00:00,4207.35,4219.39,4199.55,4208.89,68537.0
2025-12-04 21:00:00,4208.81,4210.29,4203.82,4206.07,23700.0
2025-12-05 01:00:00,4206.05,4210.88,4194.64,4209.55,52779.0
2025-12-05 05:00:00,4209.53,4230.62,4207.91,4224.31,49589.0
2025-12-05 09:00:00,4224.32,4227.45,4215.87,4223.59,41794.0
2025-12-05 13:00:00,4223.58,4259.22,4221.33,4243.63,85700.0
2025-12-05 17:00:00,4243.66,4245.64,4198.67,4207.49,92799.0
2025-12-05 21:00:00,4207.5,4207.67,4191.98,4198.17,27959.0
2025-12-07 21:00:00,4196.8,4208.58,4190.42,4201.27,7210.0
2025-12-08 01:00:00,4201.25,4213.07,4197.52,4210.04,74190.0
2025-12-08 05:00:00,4209.98,4218.84,4204.58,4206.76,49716.0
2025-12-08 09:00:00,4206.77,4216.34,4199.67,4208.37,53042.0
2025-12-08 13:00:00,4208.42,4215.38,4176.27,4182.78,89543.0
2025-12-08 17:00:00,4182.71,4197.87,4176.73,4186.91,61360.0
2025-12-08 21:00:00,4186.88,4195.48,4184.87,4194.7,23446.0
2025-12-09 01:00:00,4194.58,4198.71,4185.92,4194.5,43141.0
2025-12-09 05:00:00,4194.42,4195.53,4169.95,4182.34,51979.0
2025-12-09 09:00:00,4182.4,4212.82,4182.4,4202.96,54622.0
2025-12-09 13:00:00,4203.01,4216.22,4189.35,4212.44,89703.0
2025-12-09 17:00:00,4212.51,4221.29,4201.23,4212.48,82656.0
2025-12-09 21:00:00,4212.49,4215.98,4207.13,4210.75,35635.0
2025-12-10 01:00:00,4210.77,4218.62,4203.68,4206.31,67869.0
2025-12-10 05:00:00,4206.32,4214.31,4201.72,4203.28,51168.0
2025-12-10 09:00:00,4203.24,4206.47,4187.68,4197.15,59105.0
2025-12-10 13:00:00,4197.19,4207.04,4188.93,4193.61,90160.0
2025-12-10 17:00:00,4193.64,4219.76,4181.86,4216.41,92575.0
2025-12-10 21:00:00,4216.33,4238.57,4211.04,4232.42,51798.0
2025-12-11 01:00:00,4232.37,4247.74,4209.27,4216.69,79328.0
2025-12-11 05:00:00,4216.7,4218.51,4204.15,4216.02,58424.0
2025-12-11 09:00:00,4216.03,4225.8,4209.67,4211.2,54859.0
2025-12-11 13:00:00,4211.11,4261.41,4205.17,4255.98,90598.0
2025-12-11 17:00:00,4256.0,4285.78,4250.07,4273.44,89742.0
2025-12-11 21:00:00,4273.48,4283.67,4264.21,4276.38,41790.0
2025-12-12 01:00:00,4276.37,4280.15,4264.66,4270.53,60850.0
2025-12-12 05:00:00,4270.52,4290.28,4266.09,4287.03,46867.0
2025-12-12 09:00:00,4287.04,4339.13,4286.95,4336.27,69835.0
2025-12-12 13:00:00,4336.3,4353.41,4283.07,4290.23,265464.0
2025-12-12 17:00:00,4289.51,4303.43,4257.15,4296.46,126530.0
2025-12-12 21:00:00,4296.41,4304.12,4288.35,4299.91,28120.0
2025-12-14 21:00:00,4300.1,4308.35,4294.55,4302.42,15805.0
2025-12-15 01:00:00,4302.46,4329.65,4299.89,4327.23,70180.0
2025-12-15 05:00:00,4327.22,4347.33,4323.11,4339.25,58903.0
2025-12-15 09:00:00,4339.24,4350.2,4335.31,4342.63,51271.0
2025-12-15 13:00:00,4342.64,4348.24,4311.59,4318.18,106516.0
2025-12-15 17:00:00,4318.17,4318.76,4285.33,4314.08,86271.0
2025-12-15 21:00:00,4314.1,4314.39,4299.51,4304.1,35957.0
2025-12-16 01:00:00,4304.19,4317.76,4280.65,4290.76,80664.0
2025-12-16 05:00:00,4290.78,4292.16,4271.55,4287.61,60146.0
2025-12-16 09:00:00,4287.59,4289.25,4273.67,4278.41,53572.0
2025-12-16 13:00:00,4278.4,4334.99,4276.69,4319.65,102586.0
2025-12-16 17:00:00,4319.58,4323.03,4291.1,4310.62,86303.0
2025-12-16 21:00:00,4310.55,4314.4,4300.69,4307.69,30601.0
2025-12-17 01:00:00,4307.73,4327.79,4307.32,4323.62,68715.0
2025-12-17 05:00:00,4323.63,4342.5,4315.46,4317.78,66194.0
2025-12-17 09:00:00,4317.73,4323.13,4306.4,4316.31,49231.0
2025-12-17 13:00:00,4316.28,4349.17,4314.88,4330.11,100475.0
2025-12-17 17:00:00,4330.25,4346.34,4320.3,4336.92,93302.0
2025-12-17 21:00:00,4336.98,4346.27,4335.19,4339.03,30955.0
2025-12-18 01:00:00,4338.99,4342.8,4324.26,4333.02,60499.0
2025-12-18 05:00:00,4333.06,4337.66,4328.53,4331.38,47810.0
2025-12-18 09:00:00,4331.3,4332.49,4320.51,4325.55,42274.0
2025-12-18 13:00:00,4325.53,4342.96,4308.59,4338.02,102144.0
2025-12-18 17:00:00,4337.98,4374.52,4321.86,4324.86,110914.0
2025-12-18 21:00:00,4324.91,4338.11,4324.48,4335.09,30802.0
2025-12-19 01:00:00,4335.0,4335.72,4309.32,4317.94,55029.0
2025-12-19 05:00:00,4317.95,4329.45,4316.89,4322.58,48529.0
2025-12-19 09:00:00,4322.57,4333.53,4321.01,4327.12,45576.0
2025-12-19 13:00:00,4327.24,4348.88,4319.67,4347.68,85275.0
2025-12-19 17:00:00,4347.65,4356.48,4341.97,4345.21,68249.0
2025-12-19 21:00:00,4345.14,4346.42,4336.53,4339.03,22250.0
2025-12-21 21:00:00,4340.0,4356.32,4337.94,4355.25,7936.0
2025-12-22 01:00:00,4355.24,4394.88,4355.24,4392.6,56553.0
2025-12-22 05:00:00,4392.58,4420.16,4391.38,4414.33,45909.0
2025-12-22 09:00:00,4414.2,4415.73,4406.09,4410.24,40756.0
2025-12-22 13:00:00,4410.16,4435.48,4406.16,4431.78,79489.0
2025-12-22 17:00:00,4431.76,4442.07,4428.11,4433.49,54201.0
2025-12-22 21:00:00,4433.45,4461.62,4431.73,4460.11,29226.0
2025-12-23 01:00:00,4460.02,4497.73,4457.96,4486.74,58927.0
2025-12-23 05:00:00,4486.75,4489.48,4469.58,4486.59,50291.0
2025-12-23 09:00:00,4486.57,4494.08,4478.2,4493.44,43908.0
2025-12-23 13:00:00,4493.45,4497.25,4430.38,4458.38,108455.0
2025-12-23 17:00:00,4458.34,4496.21,4455.88,4490.84,69821.0
2025-12-23 21:00:00,4490.82,4510.29,4483.56,4503.28,32938.0
2025-12-24 01:00:00,4503.25,4525.75,4466.96,4493.13,81403.0
2025-12-24 05:00:00,4493.22,4501.3,4483.51,4483.89,52076.0
2025-12-24 09:00:00,4483.87,4499.75,4478.1,4491.48,51555.0
2025-12-24 13:00:00,4491.43,4496.03,4448.26,4458.29,96075.0
2025-12-24 17:00:00,4458.32,4487.81,4455.88,4479.16,45001.0
2025-12-25 21:00:00,4481.46,4500.06,4470.02,4495.15,9915.0
2025-12-26 01:00:00,4495.21,4531.24,4492.25,4501.75,77282.0
2025-12-26 05:00:00,4501.74,4519.27,4500.52,4510.95,52152.0
2025-12-26 09:00:00,4511.02,4523.53,4502.86,4509.6,48974.0
2025-12-26 13:00:00,4509.56,4547.41,4503.95,4546.54,86757.0
2025-12-26 17:00:00,4546.63,4549.92,4509.98,4523.64,97522.0
2025-12-26 21:00:00,4523.66,4535.52,4521.76,4533.99,30444.0
2025-12-28 21:00:00,4538.81,4549.74,4523.11,4527.05,19891.0
2025-12-29 01:00:00,4527.25,4527.87,4472.38,4516.37,88818.0
2025-12-29 05:00:00,4516.29,4519.45,4445.06,4474.62,80743.0
2025-12-29 09:00:00,4474.69,4488.48,4434.09,4446.51,77572.0
2025-12-29 13:00:00,4446.53,4467.72,4302.17,4325.17,146847.0
2025-12-29 17:00:00,4325.04,4347.4,4314.85,4336.8,91518.0
2025-12-29 21:00:00,4336.82,4347.11,4323.21,4345.51,40300.0
2025-12-30 01:00:00,4345.47,4369.07,4324.39,4359.25,75347.0
2025-12-30 05:00:00,4359.23,4383.19,4357.59,4372.52,62997.0
2025-12-30 09:00:00,4372.55,4391.58,4350.26,4384.18,64120.0
2025-12-30 13:00:00,4384.19,4404.11,4355.64,4365.02,107796.0
2025-12-30 17:00:00,4365.11,4381.69,4337.55,4348.45,72825.0
2025-12-30 21:00:00,4348.5,4355.3,4328.55,4338.93,39734.0
2025-12-31 01:00:00,4338.92,4373.11,4332.55,4348.38,77535.0
2025-12-31 05:00:00,4348.52,4351.34,4274.05,4331.13,81256.0
2025-12-31 09:00:00,4331.12,4337.2,4303.49,4311.08,64372.0
2025-12-31 13:00:00,4311.04,4353.51,4303.1,4337.13,88375.0
2025-12-31 17:00:00,4337.24,4339.55,4307.6,4311.32,71056.0
2025-12-31 21:00:00,4311.3,4324.43,4304.46,4318.84,25437.0
2026-01-01 21:00:00,4325.38,4351.33,4323.65,4348.19,7234.0
2026-01-02 01:00:00,4348.39,4375.59,4341.23,4375.15,43576.0
2026-01-02 05:00:00,4375.18,4383.25,4371.11,4382.7,40278.0
2026-01-02 09:00:00,4382.68,4399.25,4380.61,4392.85,44649.0
2026-01-02 13:00:00,4392.87,4402.22,4330.24,4335.32,100155.0
2026-01-02 17:00:00,4335.21,4337.24,4309.68,4318.08,83413.0
2026-01-02 21:00:00,4318.11,4334.4,4317.14,4332.05,20681.0
2026-01-04 21:00:00,4350.46,4375.86,4345.73,4372.45,15809.0
2026-01-05 01:00:00,4372.46,4421.16,4370.24,4399.94,83122.0
2026-01-05 05:00:00,4399.85,4426.27,4397.28,4421.77,50598.0
2026-01-05 09:00:00,4421.79,4439.79,4411.11,4419.3,53603.0
2026-01-05 13:00:00,4419.28,4455.71,4396.13,4448.51,102196.0
2026-01-05 17:00:00,4448.53,4454.36,4432.3,4439.77,64647.0
2026-01-05 21:00:00,4439.76,4460.11,4436.69,4440.38,28777.0
2026-01-06 01:00:00,4440.4,4468.06,4427.75,4467.68,58653.0
2026-01-06 05:00:00,4467.65,4474.1,4449.63,4459.39,49774.0
2026-01-06 09:00:00,4459.34,4475.65,4442.6,4463.34,51588.0
2026-01-06 13:00:00,4463.28,4490.86,4453.89,4478.33,86953.0
2026-01-06 17:00:00,4478.3,4494.08,4471.56,4481.24,67515.0
2026-01-06 21:00:00,4481.22,4500.43,4480.23,4493.25,27242.0
2026-01-07 01:00:00,4493.16,4495.54,4459.59,4474.62,66650.0
2026-01-07 05:00:00,4474.5,4475.97,4441.5,4461.0,60113.0
2026-01-07 09:00:00,4460.99,4474.64,4446.5,4447.36,46788.0
2026-01-07 13:00:00,4447.45,4454.99,4423.4,4445.95,104172.0
2026-01-07 17:00:00,4445.92,4468.27,4443.7,4456.84,65331.0
